Epoch	Time(sec)	RMSE_train	R2_train	Spearman_R_train	Pearson_R_train	MAE_dev	MAE_test	RMSE_dev	RMSE_test	R2_dev	R2_test	Spearman_R_dev	Spearman_R_test
59	30305.79520467762	0.98787665	0.8713346338293657	[1.0809784]	[1.0715333]	1.4505407	1.4309591	0.7224841011310557	0.7270008549438012
60	30816.881461546756	0.98418915	0.8722934039354922	[1.0808772]	[1.0721934]	1.4492664	1.4304036	0.722971507543585	0.7272127796161881
61	31329.64749542158	0.9837157	0.872416226700943	[1.0807337]	[1.0716783]	1.4491079	1.4296037	0.7230320324424817	0.727517793053066
62	31840.771416594274	0.98348886	0.872475071365041	[1.0825129]	[1.0735887]	1.4537101	1.4340421	0.7212700673672746	0.725823221209049
63	32353.083377170376	0.98306954	0.87258377245819	[1.0814519]	[1.0723723]	1.4496402	1.4299939	0.7228285793482462	0.727369013042295
64	32865.529254677705	0.9827502	0.8726665434502432	[1.0809801]	[1.0722737]	1.4492571	1.4299129	0.7229749990618148	0.7273998926514365
65	33380.30097364262	0.98261136	0.8727025173401475	[1.0819716]	[1.0734557]	1.4509531	1.4315311	0.7223262937603282	0.7267825581268768
66	33893.758219966665	0.9822934	0.8727848907926639	[1.082392]	[1.073503]	1.4524972	1.4327397	0.7217349328997712	0.7263210089150528
67	34406.47352802288	0.9820002	0.8728608543237384	[1.0823615]	[1.0730923]	1.4503473	1.430937	0.7225581093951168	0.7270092509422189
68	34919.82739744615	0.9816554	0.8729500911635488	[1.0826756]	[1.0743711]	1.4527818	1.4334825	0.7216258993034274	0.7260371942427104
69	35429.74039084371	0.9813937	0.8730178165319696	[1.0844334]	[1.0756993]	1.4556016	1.4358546	0.7205442097549963	0.72512978297698
70	35940.39109022543	0.97954875	0.8734948052140473	[1.0832262]	[1.0743573]	1.4524633	1.4326783	0.7217479232805806	0.726344472070904
71	36452.58727461472	0.9793176	0.8735545128234934	[1.0835916]	[1.0752999]	1.4543227	1.4346039	0.7210351143608718	0.7256083470908408
72	36968.497543894686	0.979148	0.8735983105251339	[1.0835484]	[1.0750833]	1.454425	1.4348646	0.7209958069796326	0.7255085826198431
73	37480.131151935086	0.97901934	0.8736314977191215	[1.0827183]	[1.0742824]	1.4523995	1.4331199	0.7217724395169377	0.7261757637588335
74	37994.218510373496	0.97887045	0.8736699433276042	[1.0831436]	[1.0741756]	1.4524984	1.4331354	0.7217344930920018	0.726169841849051
75	38508.45431381371	0.97873825	0.8737040581958132	[1.0829831]	[1.0744846]	1.4526042	1.4334219	0.721693954330519	0.7260603723457255
76	39021.14384851046	0.9786105	0.8737370273542197	[1.0832636]	[1.0750858]	1.453253	1.4342068	0.7214453059354001	0.7257602758145475
77	39531.11009850912	0.97847277	0.8737725700391935	[1.0838754]	[1.0752234]	1.4542203	1.4348041	0.7210743665175184	0.7255317898224032
78	40045.191891013645	0.9783052	0.8738157889884147	[1.0833945]	[1.0750552]	1.4531964	1.434393	0.7214669729575494	0.7256890377442747
79	40557.270400253125	0.97825474	0.8738288189461492	[1.0841724]	[1.0750194]	1.453132	1.4337041	0.7214916732946459	0.7259524888366817
80	41068.33687671833	0.9772254	0.8740941906753894	[1.083885]	[1.0755336]	1.4540366	1.4348558	0.7211448203256038	0.7255120160635258
81	41576.980213990435	0.97711337	0.8741230673828102	[1.0841092]	[1.0754402]	1.4534563	1.4344053	0.7213673638491783	0.725684310240607
82	42089.214343550615	0.97705495	0.8741381278450507	[1.0844448]	[1.0760475]	1.4542596	1.4351794	0.7210592506718364	0.7253881997653895
83	42600.35293146875	0.9769501	0.8741651501542997	[1.0843898]	[1.075841]	1.4540226	1.4349633	0.7211501622967476	0.725470883501661
84	43112.98414625134	0.9768912	0.8741803087092367	[1.084695]	[1.0762165]	1.4549515	1.4358902	0.7207937845080239	0.7251161117545721
85	43625.50838983711	0.976823	0.8741978870755289	[1.0842113]	[1.0759223]	1.4537708	1.4347504	0.7212467543958907	0.7255523041364754
86	44136.28292137198	0.97675353	0.8742157624745771	[1.0841436]	[1.0757688]	1.4534615	1.4345206	0.7213653683793886	0.7256402298501079
87	44646.09492809791	0.9766534	0.8742415662488057	[1.0848967]	[1.0761977]	1.4549876	1.4359163	0.720779941918237	0.7251060895990202
88	45158.90757152997	0.9766169	0.8742509429910463	[1.0847374]	[1.0760794]	1.4540032	1.4349705	0.7211576495373169	0.7254681333708348
89	45672.415132516995	0.97657704	0.8742612252999229	[1.0848054]	[1.0761578]	1.4545513	1.4354686	0.7209473520830229	0.7252774994709879
90	46182.943897606805	0.97599787	0.8744103153042497	[1.0850184]	[1.0765226]	1.4552993	1.4361792	0.7206602798693189	0.7250054580889616
91	46696.73189150542	0.9759738	0.8744165192088169	[1.084907]	[1.0764025]	1.4549481	1.4359311	0.7207951400411776	0.7251004766477811
92	47211.25165674742	0.97593147	0.8744274175603354	[1.084867]	[1.0765969]	1.455152	1.4361618	0.720716824579044	0.7250121113122625
93	47722.39573915396	0.9759046	0.8744343247607568	[1.0851641]	[1.0765721]	1.4552916	1.4362012	0.7206632282195876	0.7249970159911657
94	48233.636225584894	0.97587794	0.8744411775508973	[1.0847825]	[1.0762699]	1.4545021	1.435506	0.7209661986727882	0.7252632265148149
95	48743.79255276546	0.9758519	0.874447880038747	[1.0848652]	[1.0764979]	1.4550338	1.4360198	0.7207622492141533	0.7250664798763256
96	49256.099622529	0.9758363	0.87445190124798	[1.0848436]	[1.0764277]	1.4547517	1.4357514	0.7208704417423433	0.7251692714595463
97	49765.71524734795	0.9757975	0.8744618891270286	[1.084913]	[1.0765413]	1.4550719	1.436078	0.720747589933189	0.7250442002727724
98	50276.68188940268	0.9757577	0.8744721084495148	[1.0850722]	[1.0765371]	1.4552119	1.4362698	0.7206938326123214	0.7249707723939771
99	50788.613880928606	0.97575897	0.8744717854640006	[1.0851157]	[1.0766728]	1.4552572	1.4362417	0.7206764624186808	0.7249814877600724
100	51299.746849720366	0.97545534	0.8745499012938599	[1.0850557]	[1.0766236]	1.4550875	1.436111	0.7207415735689762	0.725031598219132
101	51811.43926797714	0.9754386	0.8745542074903896	[1.0851429]	[1.0766643]	1.4551886	1.4361738	0.7207027610394272	0.7250075209076562
102	52322.396931056865	0.97542393	0.8745579719287415	[1.0851257]	[1.0766478]	1.4550955	1.4360832	0.720738492579761	0.7250421925704594
